playerAggression,distance,nemInput,curReward
8,208051.625,Melee,-7
8,209088.140625,Melee,-7
8,210055.5625,Burst,-7
8,210007.90625,Burst,-7
8,210039.46875,Melee,-7
8,210150.28125,Burst,-7
8,210340.3125,Melee,-7
8,210609.5625,Melee,-7
8,210958.0625,Melee,-7
8,211385.796875,Melee,-7
8,211837.3125,Melee,-7
8,211837.3125,Melee,-7
8,211837.3125,Melee,-7
8,211837.3125,Melee,-7
8,212934.84375,Melee,-7
8,214030.875,Melee,-7
8,215126.9375,Melee,-7
8,216223.0,Melee,-7
8,217316.453125,Melee,-7
8,218414.703125,Melee,-7
8,219510.75,Dash,-7
8,220606.8125,Jump,-7
8,219510.75,Run,-7
1,219510.75,Run,-7
-2,219510.75,Run,-7
-2,218414.6875,Run,-7
-2,217318.609375,Run,-7
1,216222.546875,Run,-7
1,217318.609375,Jump,-7
1,218414.6875,Jump,-7
8,219510.75,Run,-7
8,220606.8125,Jump,-7
8,221702.875,Jump,-7
8,222795.640625,Run,-7
8,223894.375,Burst,-7
8,220876.125,Burst,-8
8,218489.59375,Burst,-8
8,216119.875,Melee,-8
8,213761.03125,Melee,-8
8,211415.03125,Melee,-8
8,209081.859375,Melee,-8
8,208167.96875,Melee,-8
8,207484.578125,Melee,-8
8,207845.96875,Melee,-8
8,208751.53125,Melee,-8
8,209876.953125,Melee,-8
8,211078.921875,Melee,-8
8,212356.96875,Melee,-8
8,211630.90625,Melee,-9
8,210985.40625,Melee,-9
8,210417.28125,Melee,-9
8,209928.40625,Melee,-9
8,209518.78125,Melee,-9
8,209185.9375,Melee,-9
8,208937.203125,Dash,-9
8,208578.0,Run,-9
8,209621.5,Jump,-9
8,210665.0,Jump,-9
8,211705.875,Dash,-9
8,212751.578125,Run,-9
8,213795.0625,Run,-9
1,213795.0625,Melee,-9
1,213795.0625,Melee,-9
1,212751.5625,Melee,-9
1,211708.0625,Melee,-9
1,210664.5625,Melee,-9
1,209621.0625,Dash,-9
-1,208577.546875,Run,-9
-1,208577.546875,Run,-9
1,208577.546875,Run,-9
1,208577.546875,Run,-9
8,209621.0625,Run,-9
8,210664.5625,Run,-9
8,211705.40625,Dash,-9
8,212751.125,Dash,-9
8,213794.59375,Dash,-9
8,213794.59375,Dash,-9
8,215590.625,Run,-9
8,217333.875,Run,-9
8,219021.90625,Melee,-9
8,220662.0625,Melee,-9
8,222246.96875,Melee,-9
8,223779.125,Melee,-9
8,225258.5,Melee,-9
8,229194.3125,Dash,-9
8,233182.890625,Run,-9
8,237224.25,Run,-9
8,241318.390625,Dash,-9
8,245462.5,Run,-9
8,245462.5,Run,-9
8,243544.421875,Run,-9
8,240945.25,Run,-9
8,238448.6875,Run,-9
8,236049.59375,Run,-9
8,233749.796875,Run,-9
8,231549.03125,Run,-9
8,232047.4375,Jump,-9
8,232604.40625,Dash,-9
8,230945.859375,Jump,-9
8,231178.0,Dash,-9
8,232445.5625,Run,-9
8,233717.9375,Dash,-9
8,233915.3125,Run,-9
1,232925.421875,Run,-9
0,230993.421875,Run,-8
0,229159.1875,Run,-8
0,227417.15625,Run,-8
0,225760.375,Run,-8
0,224188.3125,Run,-8
0,222701.15625,Run,-8
0,221300.40625,Melee,-8
1,220516.734375,Melee,-8
8,221633.21875,Jump,-8
8,222828.921875,Dash,-8
8,224103.875,Melee,-9
8,226046.96875,Melee,-9
8,228082.4375,Melee,-9
8,227823.234375,Melee,-9
8,227422.8125,Melee,-9
8,226792.9375,Melee,-9
8,226150.0,Melee,-9
8,225491.703125,Melee,-9
8,225440.5625,Melee,-9
8,225316.53125,Melee,-9
8,226496.15625,Run,-9
8,227755.0,Run,-9
8,229090.5,Run,-9
8,230509.6875,Burst,-8
8,232006.21875,Dash,-8
8,233582.0,Jump,-8
8,234012.625,Jump,-9
8,233206.4375,Melee,-9
8,231982.03125,Melee,-9
8,230757.59375,Melee,-9
8,229532.09375,Melee,-9
8,228308.296875,Melee,-9
8,228308.296875,Melee,-9
8,229532.6875,Run,-9
8,230754.5,Dash,-9
8,231980.78125,Burst,-8
8,233205.1875,Jump,-8
8,234429.59375,Dash,-8
8,235654.0,Dash,-9
1,235654.0,Melee,-9
-2,235654.0,Melee,-9
5,234429.59375,Melee,-9
5,234429.59375,Melee,-10
5,234429.59375,Melee,-10
5,234429.59375,Melee,-10
5,234429.59375,Melee,-10
5,234429.59375,Melee,-10
5,234429.59375,Melee,-10
5,234429.59375,Melee,-10
5,234429.59375,Melee,-10
5,234429.59375,Burst,-10
1,234429.59375,Melee,-10
-1,234429.59375,Melee,-10
1,234429.59375,Melee,-10
-2,234429.59375,Burst,-10
-2,233205.1875,Burst,-10
-2,231980.75,Melee,-10
-2,230756.34375,Dash,-10
-2,229531.9375,Dash,-10
-1,228307.5,Run,-10
1,228307.5,Run,-10
5,228307.5,Run,-10
5,228307.5,Run,-10
5,228307.5,Run,-10
5,228307.5,Run,-10
5,228307.5,Run,-10
5,228307.5,Run,-10
5,228307.5,Run,-10
5,228307.5,Run,-10
5,228307.5,Run,-10
5,228307.5,Run,-10
1,228307.5,Run,-10
-2,228307.5,Run,-10
-1,227083.09375,Run,-10
-1,227083.09375,Run,-10
1,227083.09375,Run,-10
1,227083.09375,Run,-10
1,228307.5,Jump,-10
1,229531.9375,Dash,-10
1,230756.34375,Run,-10
0,229587.890625,Run,-9
0,226510.75,Run,-9
0,224132.3125,Run,-9
0,221847.40625,Run,-9
0,219654.6875,Run,-8
0,217552.96875,Run,-8
0,215541.3125,Run,-8
1,214305.71875,Run,-8
1,214550.75,Run,-8
1,214930.5,Blast,-8
1,215448.6875,Melee,-7
8,215604.0625,Melee,-7
8,214781.296875,Melee,-7
8,214115.71875,Melee,-7
8,213421.0,Melee,-7
8,212655.53125,Melee,-7
8,211969.3125,Melee,-7
8,211362.34375,Melee,-7
8,210637.5625,Melee,-7
8,210637.5625,Melee,-7
8,211772.1875,Dash,-7
8,212906.75,Dash,-6
8,214041.3125,Jump,-6
8,215175.703125,Jump,-7
8,216027.421875,Dash,-7
8,216978.03125,Dash,-7
8,218007.90625,Melee,-7
8,217982.453125,Melee,-7
8,216901.65625,Melee,-7
8,215900.125,Burst,-7
8,214977.8125,Melee,-7
8,214041.828125,Melee,-7
8,212907.25,Melee,-7
8,211772.703125,Melee,-7
8,212907.25,Burst,-7
8,214041.8125,Run,-7
8,215176.21875,Jump,-8
8,216310.890625,Jump,-8
8,217445.4375,Melee,-8
8,218579.984375,Melee,-8
8,219714.546875,Melee,-8
8,219714.546875,Melee,-8
8,219714.546875,Melee,-8
1,219714.546875,Melee,-8
-2,219714.546875,Melee,-8
-2,218579.984375,Melee,-8
-1,217445.4375,Melee,-8
1,217445.4375,Melee,-8
1,217445.4375,Melee,-8
1,218579.984375,Melee,-8
1,219714.546875,Burst,-8
1,220849.09375,Burst,-8
1,221983.65625,Burst,-8
-1,223118.21875,Melee,-8
-1,223118.21875,Melee,-8
1,223118.21875,Melee,-8
-2,223118.21875,Melee,-8
-2,221983.65625,Melee,-8
-2,220849.09375,Melee,-8
-2,219714.546875,Melee,-8
-2,218579.984375,Melee,-8
-2,217445.4375,Melee,-8
-2,216310.875,Melee,-8
1,215176.3125,Melee,-8
1,216308.171875,Melee,-8
1,217442.734375,Melee,-8
1,218577.28125,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Burst,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,219711.84375,Melee,-8
-1,214369.0,Melee,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Dash,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Dash,-8
-1,214369.0,Run,-8
-1,214369.0,Blast,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Blast,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Blast,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,214369.0,Run,-8
-1,213751.5,Run,-8
-1,213134.0,Run,-8
-1,212516.484375,Dash,-8
-1,211898.984375,Run,-8
-1,210273.984375,Dash,-8
-1,208649.0,Run,-8
-1,207024.0,Run,-8
-1,205399.0,Run,-8
-1,203774.0,Run,-8
-1,202149.0,Run,-8
-1,200524.015625,Run,-8
-1,198878.046875,Run,-8
-1,197253.046875,Run,-8
-2,195625.328125,Dash,-8
-2,194000.328125,Run,-8
-2,192375.3125,Run,-8
-2,192375.3125,Run,-8
-2,192375.3125,Run,-8
-2,191757.828125,Run,-8
-2,191140.328125,Dash,-8
-2,190522.828125,Run,-8
-2,189905.328125,Run,-8
-2,189287.84375,Run,-8
-2,188670.34375,Run,-8
-2,188052.84375,Dash,-8
-2,187435.34375,Run,-8
-2,186817.84375,Run,-8
-2,186200.34375,Run,-8
-2,185582.84375,Run,-8
-2,184965.34375,Dash,-8
-2,184347.84375,Run,-8
-2,183730.34375,Run,-8
-2,183112.84375,Run,-9
-2,183298.34375,Run,-9
-2,183483.78125,Run,-9
-2,183669.25,Run,-9
-2,183854.703125,Run,-9
-2,184040.15625,Run,-9
-2,184225.609375,Run,-9
-2,184411.0625,Run,-9
-2,184596.53125,Run,-9
-2,184417.984375,Run,-9
-2,183610.515625,Run,-9
-2,182882.359375,Run,-9
-2,182233.5,Run,-9
-2,181663.90625,Run,-9
-2,181173.5625,Run,-9
-2,180762.4375,Run,-9
-2,180430.5,Run,-9
-2,180177.75,Run,-9
-2,180004.171875,Run,-10
-2,179909.75,Run,-10
-1,179894.53125,Run,-10
-1,179439.859375,Run,-10
-1,178822.359375,Run,-10
-1,178204.859375,Run,-10
-1,177587.375,Run,-10
-1,176969.875,Run,-10
-1,176352.375,Run,-10
-1,175734.875,Run,-10
-2,175117.375,Run,-10
-2,174499.875,Run,-10
-2,173882.375,Dash,-10
-2,173264.875,Run,-10
-2,171639.875,Run,-10
-2,170014.875,Run,-10
-2,168389.875,Run,-10
-2,166764.875,Run,-10
-2,165139.875,Dash,-10
-2,163514.875,Run,-11
-2,161889.859375,Run,-11
-2,160264.859375,Run,-11
-2,158639.859375,Run,-11
-2,157014.859375,Run,-11
-2,155389.859375,Run,-11
-2,153764.859375,Run,-11
-2,153764.859375,Run,-11
-2,153764.859375,Run,-11
-2,153147.359375,Run,-11
-2,152529.859375,Run,-11
-1,151912.359375,Run,-11
-1,151294.859375,Run,-11
-1,150677.359375,Run,-11
-1,150059.859375,Run,-11
-1,149442.359375,Run,-11
-1,148824.859375,Run,-11
0,147365.390625,Run,-10
0,145928.21875,Run,-10
0,144505.828125,Run,-10
0,143098.328125,Run,-10
0,141705.953125,Run,-10
0,140329.0,Run,-10
0,138967.71875,Run,-10
1,138038.15625,Run,-10
1,137294.890625,Run,-10
1,136632.9375,Melee,-10
-2,136053.859375,Melee,-10
-2,136056.0,Melee,-11
-2,135833.5625,Melee,-11
-2,135611.234375,Melee,-11
-2,135388.921875,Melee,-11
-2,135166.59375,Melee,-11
-2,134941.71875,Melee,-11
-2,134719.40625,Melee,-11
-2,134497.09375,Melee,-11
-2,134578.46875,Melee,-11
-2,135386.65625,Melee,-11
-2,136274.078125,Melee,-11
-2,137240.734375,Melee,-11
-2,138286.625,Burst,-11
-2,139411.734375,Burst,-11
-2,140616.09375,Melee,-11
-2,141414.890625,Dash,-11
-2,142062.46875,Jump,-11
-2,142710.046875,Jump,-11
-2,143356.171875,Jump,-11
1,143356.171875,Burst,-11
-2,143356.171875,Run,-11
-2,144003.75,Run,-11
-2,144651.34375,Run,-11
-2,145298.921875,Run,-11
-2,145946.5,Melee,-11
-2,146594.078125,Melee,-11
-2,147241.65625,Melee,-11
8,147889.25,Burst,-11
8,148536.828125,Melee,-11
8,149186.03125,Melee,-11
8,149830.96875,Melee,-11
8,150481.15625,Melee,-11
8,149833.5625,Melee,-12
8,149184.3125,Melee,-12
8,148538.671875,Melee,-12
8,147891.0625,Melee,-12
8,147243.484375,Melee,-12
8,146595.90625,Melee,-12
8,145946.09375,Melee,-12
8,145301.0625,Melee,-12
8,144653.484375,Melee,-12
8,144653.484375,Melee,-12
8,144653.484375,Melee,-12
8,144653.484375,Melee,-12
8,145301.0625,Melee,-12
8,145948.65625,Melee,-12
8,146594.1875,Melee,-12
8,147243.890625,Melee,-12
8,147891.453125,Melee,-12
8,148539.03125,Melee,-12
8,148539.03125,Melee,-12
8,147891.453125,Melee,-13
8,146445.484375,Burst,-13
8,145014.40625,Melee,-13
8,143595.90625,Melee,-13
8,142196.90625,Melee,-13
8,140810.15625,Melee,-13
8,140041.4375,Melee,-13
8,139272.71875,Melee,-13
1,138504.0,Melee,-13
-2,138138.84375,Melee,-13
-2,138540.78125,Melee,-13
-2,139021.9375,Melee,-13
-1,139582.34375,Melee,-13
1,139635.0,Burst,-13
1,139766.875,Melee,-13
1,139391.0,Melee,-13
8,139094.34375,Melee,-13
8,138876.9375,Melee,-13
8,138738.75,Melee,-14
8,138679.8125,Melee,-14
8,138697.703125,Melee,-14
8,138776.8125,Melee,-14
8,138776.8125,Melee,-14
8,138776.8125,Melee,-14
8,138776.8125,Melee,-14
8,139365.140625,Melee,-14
8,139953.65625,Melee,-14
8,140540.625,Melee,-14
8,141127.625,Melee,-14
8,141714.609375,Melee,-14
8,142299.59375,Melee,-14
8,142888.671875,Melee,-14
8,142301.65625,Melee,-14
8,141712.390625,Jump,-15
8,141127.96875,Melee,-15
8,140540.96875,Melee,-15
8,139953.984375,Melee,-15
8,139367.0,Burst,-15
8,138777.625,Melee,-15
8,138193.3125,Burst,-15
8,138780.296875,Melee,-15
8,139365.859375,Melee,-15
8,139954.453125,Melee,-15
8,140541.40625,Melee,-15
8,141128.40625,Burst,-15
8,141128.40625,Melee,-15
8,140541.40625,Melee,-16
8,139187.90625,Melee,-16
1,138427.921875,Melee,-16
1,137667.9375,Melee,-16
1,136350.5625,Melee,-16
1,135047.984375,Melee,-16
1,133760.171875,Melee,-16
-2,132487.140625,Melee,-16
-2,132664.4375,Melee,-16
-2,133014.46875,Melee,-16
-2,132910.0,Melee,-16
-2,132884.765625,Melee,-16
-2,132938.765625,Burst,-16
-2,133072.0,Melee,-16
-2,133284.46875,Melee,-16
-2,133576.15625,Melee,-16
-2,133947.09375,Melee,-16
-2,133863.53125,Melee,-16
-2,133859.203125,Burst,-16
-2,133934.109375,Melee,-16
-2,134088.25,Melee,-16
-2,133552.53125,Melee,-16
-2,133020.90625,Melee,-16
-2,133020.90625,Melee,-16
-2,133554.625,Melee,-16
-2,134087.703125,Melee,-16
-2,134622.03125,Melee,-16
-2,135155.75,Melee,-16
1,135155.75,Melee,-16
-1,135155.75,Melee,-16
1,135155.75,Melee,-16
1,135155.75,Melee,-16
1,134622.015625,Melee,-16
1,134088.28125,Melee,-16
1,133554.5625,Melee,-16
1,133020.828125,Melee,-16
1,132487.09375,Melee,-16
-1,131953.375,Burst,-16
1,131953.375,Melee,-16
5,131953.375,Melee,-16
5,131953.375,Melee,-17
5,131818.71875,Melee,-17
5,131776.6875,Melee,-17
5,131813.875,Melee,-17
5,131930.3125,Melee,-17
5,131959.515625,Melee,-17
5,131959.515625,Melee,-17
5,131959.515625,Melee,-17
5,131959.515625,Melee,-17
5,131959.515625,Melee,-17
5,131959.515625,Melee,-17
5,131959.515625,Melee,-18
5,131959.515625,Melee,-18
5,131959.515625,Melee,-18
5,131959.515625,Melee,-18
5,131959.515625,Melee,-18
5,131959.515625,Melee,-18
5,131959.515625,Melee,-18
5,131959.515625,Melee,-18
5,131959.515625,Melee,-18
5,131959.515625,Melee,-18
1,131959.515625,Melee,-18
-2,131959.515625,Melee,-18
-2,132493.25,Burst,-18
-2,133026.96875,Melee,-18
-2,133560.703125,Melee,-18
-2,134094.4375,Burst,-18
-2,134628.15625,Melee,-18
-2,135161.890625,Melee,-18
-2,135695.625,Melee,-18
-2,136229.34375,Burst,-18
-2,136763.078125,Melee,-18
-2,137296.8125,Melee,-18
-2,137830.53125,Run,-18
-2,138364.265625,Run,-18
-2,138898.0,Dash,-18
-2,139431.71875,Run,-18
-2,139965.453125,Blast,-18
-2,140499.1875,Run,-18
-2,141032.90625,Run,-18
-2,141566.640625,Run,-18
-2,142100.359375,Run,-18
-2,142634.09375,Run,-18
-2,143167.828125,Run,-18
-2,143701.546875,Run,-18
-2,144235.28125,Run,-18
-2,144769.0,Run,-18
-2,145302.734375,Run,-18
-2,145836.453125,Run,-18
-2,146370.1875,Dash,-18
-2,146903.90625,Dash,-18
-2,147437.640625,Run,-18
-2,147971.359375,Run,-18
-2,148505.09375,Run,-18
-2,149038.8125,Dash,-18
-2,149572.546875,Run,-18
-2,150106.265625,Run,-18
-2,150640.0,Run,-18
-2,151173.71875,Run,-18
-2,151707.4375,Dash,-18
-2,152241.171875,Run,-18
-2,152774.90625,Run,-18
-2,153308.625,Run,-18
-2,153842.34375,Blast,-18
-2,154376.078125,Dash,-18
-2,154909.8125,Run,-18
-2,155443.53125,Run,-18
-2,155977.25,Dash,-18
-2,156510.984375,Run,-18
-2,157044.703125,Run,-18
-2,157578.4375,Run,-18
-2,158112.15625,Run,-18
-2,158645.890625,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Blast,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Blast,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Dash,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Dash,-18
-1,159179.609375,Dash,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Dash,-18
-1,159179.609375,Run,-18
-1,159179.609375,Blast,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Dash,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Dash,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Run,-18
-1,159179.609375,Dash,-18
