playerAggression,distance,nemInput,curReward
-1,128663.984375,Dash,-7
-1,128663.984375,Dash,-7
1,128663.984375,Run,-7
1,128663.984375,Run,-7
1,129344.0,Jump,-7
8,130024.015625,Burst,-7
8,130704.0234375,Dash,-7
8,131384.03125,Dash,-7
0,130849.6171875,Burst,-6
0,130315.3828125,Burst,-6
0,129781.1484375,Burst,-6
0,129246.90625,Burst,-6
0,128712.671875,Burst,-6
0,128178.453125,Burst,-6
0,127644.2109375,Burst,-6
1,127489.9765625,Burst,-6
8,128186.0234375,Run,-6
8,128957.328125,Run,-6
8,129803.9140625,Burst,-6
8,130259.78125,Dash,-6
8,130930.078125,Jump,-5
8,131600.375,Dash,-5
8,132270.6875,Run,-6
8,133246.15625,Dash,-6
8,134317.296875,Run,-6
8,135401.09375,Dash,-6
8,136498.6875,Run,-6
8,137610.109375,Dash,-6
8,138734.578125,Melee,-6
8,139874.265625,Melee,-6
8,141027.109375,Melee,-6
8,141840.90625,Melee,-6
8,142649.671875,Melee,-6
8,143534.6875,Melee,-6
8,144499.640625,Melee,-6
8,145543.53125,Melee,-6
8,146666.640625,Melee,-6
8,147868.984375,Melee,-6
8,149149.890625,Melee,-6
8,150511.171875,Melee,-6
8,151951.1875,Melee,-6
8,153470.46875,Melee,-6
8,154881.75,Burst,-6
8,155608.390625,Jump,-6
8,155608.390625,Jump,-6
8,155608.390625,Jump,-6
8,154881.203125,Dash,-7
8,154881.203125,Dash,-7
8,154881.203125,Dash,-7
8,154881.203125,Dash,-8
8,154881.203125,Dash,-8
8,154881.203125,Dash,-8
8,154881.203125,Dash,-8
8,154881.203125,Dash,-8
8,154881.203125,Dash,-8
8,154881.203125,Dash,-8
8,154881.203125,Dash,-8
8,154881.203125,Dash,-8
8,154154.25,Dash,-8
8,153427.3125,Jump,-8
8,152700.359375,Jump,-8
8,151973.40625,Jump,-8
8,151246.046875,Run,-8
8,150519.09375,Run,-8
8,149792.15625,Run,-8
8,148394.84375,Run,-8
8,147017.59375,Run,-8
8,146340.71875,Run,-8
8,146367.140625,Dash,-9
8,146787.578125,Run,-9
8,147289.390625,Run,-9
8,147870.4375,Run,-9
8,148530.0625,Run,-9
8,149270.03125,Run,-9
8,150088.75,Run,-9
8,150986.734375,Run,-9
8,151195.4375,Run,-9
8,151195.4375,Melee,-9
-1,151195.4375,Melee,-9
8,151195.4375,Melee,-9
8,151195.4375,Melee,-9
8,151195.4375,Melee,-9
8,151195.4375,Melee,-9
8,151882.28125,Melee,-9
8,152568.84375,Melee,-9
8,153255.859375,Melee,-9
8,153942.6875,Melee,-9
8,154629.53125,Melee,-9
8,155316.375,Melee,-9
8,156003.21875,Melee,-9
8,156690.09375,Melee,-9
8,157376.9375,Melee,-9
8,157376.9375,Melee,-9
8,157376.9375,Melee,-9
8,156690.09375,Jump,-9
8,156003.25,Run,-10
8,155316.09375,Dash,-10
8,154629.21875,Melee,-10
8,153942.390625,Melee,-10
8,153255.546875,Melee,-10
8,152568.703125,Burst,-10
8,151881.453125,Melee,-10
8,151194.625,Melee,-10
8,150507.78125,Melee,-10
8,149820.9375,Melee,-10
8,149134.09375,Melee,-10
8,148446.859375,Dash,-10
8,147760.015625,Jump,-10
8,147073.1875,Jump,-10
8,146386.34375,Jump,-10
1,146386.34375,Run,-10
-2,146386.34375,Dash,-10
-2,145699.5,Run,-10
-2,145012.65625,Run,-10
-2,144325.8125,Dash,-10
-2,143638.984375,Melee,-10
-2,142952.140625,Melee,-10
-2,142265.296875,Melee,-10
-2,141578.46875,Melee,-10
-2,140891.625,Melee,-10
-2,140204.78125,Melee,-10
-2,139517.9375,Melee,-10
-2,138831.09375,Melee,-10
-2,138144.265625,Melee,-10
-2,137457.421875,Melee,-10
-2,136770.578125,Dash,-10
-2,136083.75,Run,-10
-2,135396.90625,Dash,-10
-2,134710.0625,Dash,-10
-2,134023.21875,Run,-10
-2,133336.375,Dash,-10
-2,132649.546875,Run,-10
-2,131962.703125,Run,-10
-2,131275.859375,Run,-10
-2,130589.0234375,Run,-10
-2,129902.1875,Run,-10
-2,129215.34375,Run,-10
-2,128528.5078125,Run,-10
-2,127841.671875,Run,-10
-1,127154.828125,Run,-10
-1,124563.1328125,Run,-10
-1,122053.5703125,Jump,-10
-1,119623.25,Jump,-10
-1,117272.171875,Run,-10
-1,115000.3515625,Jump,-10
-1,112807.78125,Run,-10
-1,110694.453125,Run,-10
-1,108660.375,Blast,-10
-1,106705.5546875,Jump,-10
-1,104829.9765625,Run,-10
-1,103655.890625,Run,-10
-1,102625.65625,Run,-10
-1,101674.65625,Run,-10
-1,100802.921875,Jump,-10
-1,100010.4375,Run,-10
-1,99297.1875,Run,-10
-1,98663.203125,Run,-10
-1,98108.453125,Run,-10
-1,97632.609375,Run,-10
-1,97236.375,Run,-10
-1,97204.671875,Blast,-10
-1,97252.21875,Run,-10
-1,97674.875,Run,-10
-1,98097.53125,Run,-10
2,98520.203125,Run,-10
2,97052.0078125,Jump,-10
2,95663.078125,Blast,-10
2,94353.3828125,Run,-10
2,93122.9375,Jump,-10
2,91971.75,Run,-10
2,90899.8046875,Run,-10
2,89907.109375,Dash,-10
2,88993.6640625,Jump,-10
2,88159.46875,Run,-10
-1,87404.5234375,Run,-10
-1,86606.734375,Run,-10
-1,85888.1953125,Run,-10
-1,85248.90625,Run,-10
-1,84688.8671875,Run,-10
-1,84208.0703125,Run,-10
-1,83806.53125,Run,-10
-1,84012.296875,Run,-10
-1,82544.109375,Run,-10
-1,81155.171875,Jump,-10
-1,79845.4765625,Run,-10
-1,78615.0390625,Run,-10
-1,77463.84375,Run,-10
-1,76391.90625,Jump,-10
1,75399.2109375,Run,-10
1,75698.28125,Dash,-10
-1,76076.59375,Run,-10
-1,75413.53125,Jump,-10
-1,74829.71875,Jump,-10
1,74325.15625,Run,-10
-1,73899.8359375,Jump,-10
-1,73553.765625,Run,-10
-1,73506.484375,Run,-10
-1,72038.296875,Jump,-10
-1,70649.359375,Run,-10
-1,69339.6640625,Run,-10
-1,68109.21875,Jump,-10
-1,66958.03125,Run,-10
1,65886.0859375,Run,-10
1,66177.234375,Dash,-10
1,66547.625,Run,-10
1,66997.2734375,Run,-10
1,67526.1640625,Jump,-10
-1,67013.671875,Run,-10
-1,64424.859375,Run,-10
-1,61915.28515625,Jump,-10
-1,59484.96875,Run,-10
-1,57133.890625,Jump,-10
-1,54862.0703125,Jump,-10
-1,53139.4375,Run,-10
-1,51712.94921875,Run,-10
-1,50365.7109375,Dash,-10
-1,49097.7265625,Run,-10
-1,48978.8515625,Run,-10
-1,48939.2265625,Run,-10
-1,49361.890625,Run,-10
-1,49784.5546875,Dash,-10
-1,48316.3671875,Run,-10
-1,46927.42578125,Jump,-10
-1,45617.734375,Run,-10
-1,44387.29296875,Run,-10
-1,43236.1015625,Run,-10
-1,42164.15625,Run,-10
1,42148.7109375,Jump,-10
1,42661.9921875,Run,-10
1,43254.28515625,Run,-10
1,43925.828125,Run,-10
1,43555.984375,Jump,-10
1,43265.390625,Jump,-10
1,43054.05078125,Run,-10
-1,43608.796875,Jump,-10
-1,41706.8125,Run,-10
1,42076.3125,Run,-10
1,42842.5625,Jump,-10
1,43687.8984375,Run,-10
1,44612.484375,Run,-10
1,45616.3203125,Run,-10
1,46699.40625,Run,-10
1,47861.73828125,Run,-10
1,49103.3203125,Run,-10
1,50424.15625,Run,-10
1,51824.234375,Run,-10
1,53303.5703125,Jump,-10
1,54862.1484375,Jump,-10
1,56499.98046875,Jump,-10
1,58217.0625,Run,-10
1,60013.390625,Run,-10
1,61888.96875,Dash,-10
1,63843.796875,Run,-10
1,65877.875,Run,-10
1,67991.203125,Jump,-10
1,70183.7734375,Run,-10
1,72455.59375,Jump,-10
1,74806.671875,Run,-10
1,77237.0,Jump,-10
1,79746.5625,Jump,-10
1,82335.390625,Run,-10
1,85003.453125,Run,-10
1,87750.78125,Run,-10
1,90577.34375,Run,-10
1,93483.1640625,Dash,-10
1,96468.234375,Run,-10
1,99532.546875,Dash,-10
1,102676.1171875,Run,-10
1,105898.9296875,Run,-10
1,109201.0,Run,-10
1,111034.53125,Run,-10
1,111721.375,Run,-10
1,112408.2109375,Run,-10
1,113095.046875,Run,-10
1,113781.890625,Run,-10
1,114468.734375,Run,-10
1,115155.5703125,Run,-10
-1,115842.40625,Run,-10
-1,114625.9375,Run,-10
-1,113490.046875,Run,-10
-1,112433.40625,Run,-10
-1,111456.0078125,Run,-10
-1,110557.859375,Run,-10
-1,109738.96875,Dash,-10
-1,108999.328125,Run,-10
-1,108338.921875,Run,-10
-1,107757.765625,Run,-10
-1,107255.8671875,Run,-10
-1,106833.21875,Jump,-10
-1,106489.8125,Jump,-10
-1,106225.65625,Run,-10
-1,106040.75,Run,-10
-1,105935.09375,Jump,-10
-1,105908.6875,Jump,-10
-1,105961.53125,Jump,-10
-1,106093.625,Run,-10
-1,106304.96875,Run,-10
-1,106595.5625,Jump,-10
-1,106965.3984375,Run,-10
-1,107414.484375,Jump,-10
-1,107942.828125,Run,-10
-1,108550.4140625,Run,-10
1,109237.25,Run,-10
1,110003.3359375,Run,-10
1,110848.671875,Dash,-10
1,111773.25,Jump,-10
1,112777.0859375,Run,-10
1,113860.171875,Jump,-10
1,115022.5,Jump,-10
1,116264.078125,Run,-10
1,117584.90625,Run,-10
1,118984.984375,Jump,-10
1,120464.3125,Run,-10
1,122022.890625,Run,-10
1,123660.71875,Dash,-10
1,125377.8046875,Run,-10
1,127174.125,Run,-10
1,129049.703125,Jump,-10
1,131004.53125,Run,-10
1,133038.59375,Run,-10
-3,135151.921875,Run,-10
-3,136959.390625,Run,-10
-3,138766.875,Run,-10
-3,140574.34375,Run,-10
-3,142381.8125,Run,-10
-3,144189.28125,Run,-10
-3,145996.75,Run,-10
-3,147804.21875,Dash,-10
-3,149611.703125,Run,-10
-3,151419.171875,Dash,-10
-3,153226.65625,Dash,-10
-3,155034.125,Run,-10
-3,156841.59375,Run,-10
-1,158649.0625,Run,-10
-1,159415.15625,Jump,-10
-1,160260.484375,Dash,-10
-1,161185.0625,Run,-10
-1,162188.90625,Jump,-10
-1,163271.984375,Run,-10
-1,164434.3125,Run,-10
-1,165675.890625,Run,-10
-1,166996.734375,Jump,-10
-1,168396.8125,Run,-10
-1,169876.140625,Run,-10
1,171434.71875,Jump,-10
1,173072.546875,Run,-10
1,174789.625,Run,-10
1,176585.953125,Jump,-10
1,178461.53125,Run,-10
-2,179862.5625,Jump,-10
-2,180549.40625,Dash,-10
-2,181236.25,Run,-10
-2,181923.09375,Run,-10
-2,182609.9375,Run,-10
-2,183296.78125,Run,-10
-2,183983.625,Dash,-10
-2,184670.46875,Run,-10
-1,185357.296875,Run,-10
-1,184141.59375,Run,-10
-1,183005.703125,Run,-10
-1,181949.0625,Run,-10
-1,180971.65625,Run,-10
-1,180073.515625,Run,-10
-1,179254.625,Jump,-10
-1,178514.984375,Run,-10
-1,177854.59375,Run,-10
-1,177273.453125,Run,-10
-1,176771.5625,Run,-10
-1,176348.90625,Run,-10
-1,176005.515625,Jump,-10
-1,175741.375,Run,-10
-1,175556.46875,Jump,-10
-1,175450.8125,Dash,-10
-1,175424.421875,Run,-10
-1,175477.265625,Jump,-10
-1,175609.375,Run,-10
-1,175820.71875,Run,-10
-1,176111.3125,Run,-10
-1,176481.15625,Run,-10
-1,176930.25,Run,-10
-1,177458.59375,Jump,-10
-1,178066.1875,Run,-10
-1,178753.03125,Run,-10
-1,179519.125,Jump,-10
-1,180364.46875,Run,-10
-1,181289.046875,Jump,-10
-1,182292.890625,Run,-10
-1,183375.984375,Jump,-10
-1,184538.3125,Run,-10
-1,185779.90625,Run,-10
-1,187100.75,Dash,-10
-1,188500.84375,Run,-10
-1,189980.171875,Run,-10
-1,191538.75,Jump,-10
-1,193176.59375,Run,-10
1,216197.25,Jump,-10
1,218046.578125,Run,-10
1,219895.90625,Dash,-10
1,221745.25,Run,-10
1,221835.03125,Run,-10
-1,221853.6875,Jump,-10
-1,220070.359375,Run,-10
1,218287.03125,Run,-10
-2,216503.703125,Run,-10
-2,213029.375,Run,-10
-2,209607.8125,Run,-10
-2,206239.03125,Run,-10
-2,202923.03125,Run,-10
-2,199659.8125,Run,-10
-2,196449.34375,Run,-10
-2,193291.6875,Run,-10
-2,191759.015625,Run,-10
-2,190226.34375,Run,-10
-2,188116.28125,Run,-10
-2,186026.28125,Run,-10
-2,183956.34375,Run,-10
-2,182077.3125,Run,-10
-1,180038.71875,Run,-10
-1,178029.0,Jump,-10
-1,176118.5625,Jump,-10
-1,174814.5625,Run,-10
-1,173589.78125,Jump,-10
-1,172444.234375,Run,-10
-1,171377.9375,Blast,-10
0,170871.0625,Run,-9
0,170364.21875,Run,-9
0,169857.34375,Run,-9
0,169350.484375,Blast,-9
0,168843.625,Run,-9
0,168336.765625,Run,-9
0,167829.90625,Run,-9
1,167038.5625,Run,-9
1,167717.796875,Run,-9
2,168476.28125,Run,-9
2,168037.15625,Jump,-9
2,167677.25,Jump,-9
2,167396.59375,Run,-9
2,167195.15625,Jump,-9
2,167072.96875,Blast,-9
2,167030.0,Blast,-9
2,167066.28125,Run,-9
2,167181.78125,Run,-9
1,167376.53125,Run,-9
1,168720.15625,Run,-9
1,170143.015625,Run,-9
1,171026.28125,Run,-9
1,171969.890625,Run,-9
1,172973.921875,Run,-9
1,174038.46875,Run,-9
1,175163.5625,Blast,-9
1,176349.34375,Blast,-9
1,178268.375,Run,-9
1,180266.625,Run,-9
1,182344.125,Run,-9
1,184500.84375,Run,-9
1,186736.8125,Run,-9
1,189052.0,Run,-9
1,191446.421875,Run,-9
1,193920.078125,Run,-9
1,196472.96875,Run,-9
1,199105.09375,Run,-9
1,201816.46875,Jump,-9
1,204607.0625,Run,-9
0,203230.59375,Run,-8
0,201854.125,Run,-8
0,200477.65625,Run,-8
0,199101.1875,Run,-8
0,197724.71875,Run,-8
0,196348.25,Run,-8
0,194971.78125,Run,-8
0,193595.3125,Dash,-8
0,191469.21875,Run,-8
0,188088.671875,Run,-8
0,184730.40625,Run,-8
0,181394.4375,Run,-8
0,178080.78125,Run,-8
0,174789.375,Run,-8
0,171520.28125,Run,-8
0,168273.46875,Run,-8
0,165048.9375,Run,-8
0,161846.703125,Run,-8
0,158666.75,Run,-8
1,155882.0625,Run,-8
1,154349.609375,Run,-8
1,154802.0625,Run,-8
1,155333.78125,Run,-8
1,155334.875,Jump,-8
1,155417.796875,Run,-8
1,156171.4375,Run,-8
1,157004.3125,Jump,-8
-2,157341.40625,Jump,-8
-2,157338.578125,Run,-8
-2,157335.75,Dash,-8
-2,157332.9375,Run,-8
-2,156803.671875,Run,-8
-2,156282.828125,Run,-8
-2,155770.34375,Run,-8
-2,155266.375,Run,-8
-2,154771.03125,Run,-8
-2,155380.46875,Dash,-8
-2,156066.15625,Run,-8
-2,156828.515625,Dash,-8
-2,156290.03125,Run,-8
-2,157209.28125,Dash,-8
-2,156816.4375,Run,-8
-2,157892.0,Dash,-8
-2,157636.1875,Dash,-8
0,156128.953125,Jump,-7
0,154661.953125,Jump,-7
0,151852.21875,Jump,-7
0,149118.5,Jump,-7
0,146461.734375,Jump,-7
0,143880.875,Jump,-7
0,141375.03125,Jump,-7
-1,139180.0,Melee,-7
-1,136240.265625,Melee,-7
-1,134647.140625,Burst,-7
1,134114.4375,Blast,-7
1,134640.625,Run,-7
1,135283.9375,Jump,-7
1,136043.5625,Run,-7
1,136919.09375,Run,-7
1,137910.46875,Run,-7
8,139018.0,Jump,-7
8,140242.421875,Jump,-7
8,141584.765625,Jump,-8
8,142950.84375,Jump,-8
8,144387.65625,Jump,-8
8,145896.046875,Jump,-8
8,147476.875,Jump,-8
8,149131.0,Jump,-8
8,149912.609375,Dash,-8
8,150767.203125,Run,-8
8,151616.828125,Jump,-8
8,152675.890625,Dash,-8
8,153864.234375,Run,-8
8,157226.625,Dash,-8
8,157327.0625,Melee,-8
8,157292.96875,Melee,-8
8,157329.21875,Melee,-8
8,157435.8125,Melee,-8
8,157612.75,Melee,-8
8,157860.0625,Melee,-8
8,158177.71875,Melee,-8
8,158565.71875,Melee,-8
8,159024.0625,Melee,-8
8,159552.75,Melee,-8
8,160151.8125,Melee,-8
8,160821.21875,Melee,-8
8,161631.515625,Melee,-8
8,162587.46875,Melee,-8
8,163694.25,Melee,-8
8,164957.34375,Melee,-8
8,166382.640625,Melee,-8
-1,167976.421875,Melee,-8
1,168680.1875,Run,-8
1,170292.59375,Dash,-8
1,171984.75,Run,-8
1,173740.125,Jump,-8
0,173904.53125,Jump,-7
0,174147.59375,Jump,-7
0,174469.109375,Jump,-7
0,174869.0,Jump,-7
0,175347.171875,Jump,-7
0,175903.53125,Jump,-7
0,175698.3125,Jump,-7
8,175527.34375,Jump,-7
8,176548.609375,Run,-7
8,177649.140625,Run,-7
8,178754.59375,Jump,-7
8,179732.625,Run,-7
8,180711.359375,Jump,-7
8,181689.796875,Dash,-6
8,182668.234375,Jump,-6
8,183646.671875,Jump,-7
8,185000.75,Run,-7
8,186366.515625,Dash,-7
8,187746.9375,Run,-7
8,189142.140625,Jump,-7
8,190552.140625,Burst,-7
8,191976.90625,Run,-7
8,193416.78125,Melee,-7
8,194871.125,Melee,-7
8,195784.5,Melee,-7
8,196639.65625,Melee,-7
8,197574.0625,Melee,-7
8,198588.1875,Melee,-7
8,199681.03125,Melee,-7
8,200853.140625,Melee,-7
8,202104.46875,Melee,-7
8,203435.046875,Melee,-7
8,204845.46875,Melee,-7
8,206334.46875,Run,-7
8,207902.75,Run,-7
8,209550.25,Run,-7
8,210624.25,Run,-7
8,211663.625,Run,-7
8,212702.71875,Run,-7
1,212702.71875,Run,-7
8,212702.71875,Melee,-7
8,213741.8125,Melee,-7
8,214780.90625,Melee,-7
8,215820.0,Melee,-7
8,216859.65625,Melee,-7
8,217898.75,Melee,-7
8,218937.84375,Melee,-7
8,219976.921875,Melee,-7
8,221016.015625,Melee,-7
8,222055.546875,Melee,-7
8,223094.71875,Melee,-7
8,223094.71875,Melee,-7
8,223094.71875,Melee,-7
8,223094.71875,Melee,-7
8,223094.71875,Melee,-7
8,223094.71875,Melee,-7
8,223094.71875,Melee,-7
8,223094.71875,Melee,-7
8,223094.71875,Melee,-7
8,223094.71875,Melee,-7
8,223094.71875,Melee,-7
8,223094.71875,Melee,-7
8,223094.71875,Melee,-7
8,222055.625,Run,-7
8,221016.109375,Run,-8
8,218855.65625,Run,-8
8,216718.34375,Dash,-8
8,214595.84375,Jump,-8
8,212488.09375,Jump,-8
8,210394.953125,Dash,-8
8,208317.34375,Melee,-8
1,207241.21875,Melee,-8
8,206815.4375,Burst,-8
8,205645.640625,Melee,-8
8,204555.0625,Burst,-9
8,203543.71875,Burst,-9
8,202611.625,Burst,-9
8,201758.53125,Burst,-9
8,200984.90625,Melee,-9
8,200290.5,Melee,-9
8,199675.328125,Melee,-9
8,199139.390625,Melee,-9
8,198682.71875,Melee,-9
8,198079.46875,Run,-9
8,197093.65625,Jump,-9
8,196107.8125,Jump,-9
8,195122.0,Dash,-9
8,194136.015625,Dash,-9
8,193150.1875,Dash,-9
8,192164.359375,Dash,-9
8,191178.53125,Burst,-9
8,190192.703125,Melee,-9
8,189206.65625,Melee,-9
8,188220.8125,Melee,-9
8,187235.0,Melee,-9
8,186249.15625,Melee,-9
8,185263.34375,Melee,-9
8,184277.234375,Melee,-9
8,183291.40625,Melee,-9
8,182305.5625,Melee,-9
8,182305.5625,Melee,-9
8,183291.40625,Burst,-9
8,184277.234375,Dash,-9
1,184277.234375,Dash,-9
5,184277.234375,Run,-9
5,182033.78125,Burst,-10
5,179790.328125,Melee,-10
5,177546.875,Melee,-10
5,175303.4375,Melee,-10
5,173059.984375,Melee,-10
5,170816.53125,Melee,-10
5,168573.09375,Melee,-10
5,166329.640625,Burst,-10
5,164086.1875,Melee,-10
5,161842.75,Melee,-10
-1,159599.3125,Melee,-10
-1,157355.859375,Run,-10
5,157355.859375,Run,-10
5,155434.28125,Run,-10
5,156099.125,Run,-10
5,156841.28125,Run,-10
0,157488.203125,Run,-9
0,158292.75,Run,-9
0,159252.71875,Run,-10
0,158346.921875,Run,-10
0,157517.78125,Run,-10
0,156645.75,Run,-10
0,155676.546875,Run,-10
0,154707.34375,Run,-10
0,153738.125,Run,-10
0,152768.921875,Run,-10
0,152298.015625,Run,-10
0,152851.65625,Run,-10
0,153477.125,Run,-10
0,154174.15625,Run,-9
0,154942.6875,Run,-9
0,155782.84375,Run,-9
0,156695.0,Run,-10
0,157679.8125,Run,-10
0,158738.25,Melee,-10
0,159871.6875,Melee,-10
0,160317.84375,Melee,-10
0,160843.25,Burst,-10
0,161447.90625,Melee,-10
0,162131.8125,Melee,-10
0,162894.96875,Melee,-10
0,163737.359375,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Burst,-10
0,164234.1875,Burst,-10
0,164234.1875,Burst,-10
0,164234.1875,Burst,-10
0,164234.1875,Burst,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Melee,-10
0,164234.1875,Burst,-10
0,164234.1875,Burst,-10
0,164234.1875,Melee,-10
